"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2084","transferFile_s3ToAzureMultipleFiles_whenConsumerDefinesBloblName_success(Vault)","","Fri Mar 06 17:40:18 UTC 2026","passed","Fri Mar 06 17:40:20 UTC 2026","","org.eclipse.tractusx.edc.dataplane.transfer.test.MultiCloudTest","org.eclipse.tractusx.edc.dataplane.transfer.test.MultiCloudTest","transferFile_s3ToAzureMultipleFiles_whenConsumerDefinesBloblName_success"
"","260","discoveryShouldReturn2025DspParams_BpnAsIdentifier()","","Fri Mar 06 17:40:11 UTC 2026","passed","Fri Mar 06 17:40:11 UTC 2026","","org.eclipse.tractusx.edc.discovery.e2e.ConnectorParameterDiscoveryTest","org.eclipse.tractusx.edc.discovery.e2e.ConnectorParameterDiscoveryTest","discoveryShouldReturn2025DspParams_BpnAsIdentifier"
"","51","Policy is accepted ""In force date policy""","","Fri Mar 06 17:39:36 UTC 2026","passed","Fri Mar 06 17:39:36 UTC 2026","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
"","56","4.3.1 Verifier should reject an ID token that does not contain an access token","","Fri Mar 06 17:39:21 UTC 2026","passed","Fri Mar 06 17:39:21 UTC 2026","","org.eclipse.dataspacetck.dcp.verification.presentation.verifier.PresentationFlowSection4Test","org.eclipse.dataspacetck.dcp.verification.presentation.verifier.PresentationFlowSection4Test","verifier_04_03_01_presentationResponse_idTokenNoTokenClaim"
"","2053","transferFile_success(Vault)","","Fri Mar 06 17:40:00 UTC 2026","passed","Fri Mar 06 17:40:02 UTC 2026","","org.eclipse.tractusx.edc.dataplane.transfer.test.AzureToAzureTest","org.eclipse.tractusx.edc.dataplane.transfer.test.AzureToAzureTest","transferFile_success"
"","12089","shouldTransferOneGbFile()","","Fri Mar 06 17:40:37 UTC 2026","passed","Fri Mar 06 17:40:50 UTC 2026","","org.eclipse.tractusx.edc.dataplane.transfer.test.S3ToS3Test","org.eclipse.tractusx.edc.dataplane.transfer.test.S3ToS3Test","shouldTransferOneGbFile"
"","2990","transferData_unsuccessful_notReturnOriginalSourceResponseCode_withTerminate()","","Fri Mar 06 17:40:32 UTC 2026","passed","Fri Mar 06 17:40:35 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest.Dsp08to08","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest$Dsp08to08","transferData_unsuccessful_notReturnOriginalSourceResponseCode_withTerminate"
"","3026","transferData_privateBackend()","","Fri Mar 06 17:41:02 UTC 2026","passed","Fri Mar 06 17:41:05 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","transferData_privateBackend"
"","38","Policy is not accepted because definition is not correct ""Access policy permission with not allowed constraints""","","Fri Mar 06 17:39:36 UTC 2026","passed","Fri Mar 06 17:39:37 UTC 2026","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidPolicyDefinitions"
"","15812","discoveryShouldReturn500_whenProviderEndpointNotReachable()","","Fri Mar 06 17:40:12 UTC 2026","passed","Fri Mar 06 17:40:27 UTC 2026","","org.eclipse.tractusx.edc.discovery.e2e.ConnectorParameterDiscoveryTest","org.eclipse.tractusx.edc.discovery.e2e.ConnectorParameterDiscoveryTest","discoveryShouldReturn500_whenProviderEndpointNotReachable"
"","31","discoveryShouldReturn400_ifRequestHasMissingProps()","","Fri Mar 06 17:40:27 UTC 2026","passed","Fri Mar 06 17:40:27 UTC 2026","","org.eclipse.tractusx.edc.discovery.e2e.ConnectorParameterDiscoveryTest","org.eclipse.tractusx.edc.discovery.e2e.ConnectorParameterDiscoveryTest","discoveryShouldReturn400_ifRequestHasMissingProps"
"","3066","Contract policy is fulfilled ""DataExchangeGovernance use case""","","Fri Mar 06 17:40:59 UTC 2026","passed","Fri Mar 06 17:41:02 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","65","Policy is not accepted due to missing context ""Precedence""","","Fri Mar 06 17:39:37 UTC 2026","passed","Fri Mar 06 17:39:37 UTC 2026","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidNamespacePolicyDefinitions"
"","69","Policy is accepted ""Data Usage End Duration Days""","","Fri Mar 06 17:39:35 UTC 2026","passed","Fri Mar 06 17:39:35 UTC 2026","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
"","50","5.4.2.1 Verifier should reject a presentation response message that contains a different credential than requested","","Fri Mar 06 17:39:23 UTC 2026","passed","Fri Mar 06 17:39:23 UTC 2026","","org.eclipse.dataspacetck.dcp.verification.presentation.verifier.PresentationFlowSection5Test","org.eclipse.dataspacetck.dcp.verification.presentation.verifier.PresentationFlowSection5Test","verifier_05_04_02_01_presentationResponse_tooFewCredentials"
"","56","5.4.3 Verifier should reject Presentations where the holder does not match the credentialSubject.id","","Fri Mar 06 17:39:23 UTC 2026","passed","Fri Mar 06 17:39:23 UTC 2026","","org.eclipse.dataspacetck.dcp.verification.presentation.verifier.PresentationFlowSection5Test","org.eclipse.dataspacetck.dcp.verification.presentation.verifier.PresentationFlowSection5Test","verifier_05_04_03_presentationResponse_holderNotEqualSubjectId"
"","72","4.3.3 Verify invalid access token - iss and sub different","","Fri Mar 06 17:39:21 UTC 2026","passed","Fri Mar 06 17:39:21 UTC 2026","","org.eclipse.dataspacetck.dcp.verification.presentation.verifier.PresentationFlowSection4Test","org.eclipse.dataspacetck.dcp.verification.presentation.verifier.PresentationFlowSection4Test","verifier_04_03_03_idTokenInvalidSub"
"","260","Verify that the consumer receives only the offers he is permitted to (using the legacy BPN validation)","","Fri Mar 06 17:40:30 UTC 2026","passed","Fri Mar 06 17:40:30 UTC 2026","","org.eclipse.tractusx.edc.tests.catalog.CatalogTest","org.eclipse.tractusx.edc.tests.catalog.CatalogTest","requestCatalog_filteredByBpnLegacy_shouldReject"
"","51","Policy is accepted ""Access policy with empty permission""","","Fri Mar 06 17:39:36 UTC 2026","passed","Fri Mar 06 17:39:36 UTC 2026","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
